[2009/05/24 23:49:03; ip=84.2.186.99] as?#Nem.
[2012/02/21 18:41:38; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:44; ip=145.236.28.150] buzi vagy?#Nem.
[2012/02/21 18:41:50; ip=145.236.28.150] angol?#Nem.
[2012/02/21 18:41:54; ip=145.236.28.150] francia?#Igen.
[2012/02/21 18:41:58; ip=145.236.28.150] író?#Nem.
[2012/02/21 18:42:04; ip=145.236.28.150] költő?#Igen.
[2012/02/21 18:42:09; ip=145.236.28.150] mit írt?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:20; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:21; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:21; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:21; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:22; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:22; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/21 18:42:23; ip=145.236.28.150] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/27 12:14:08; ip=84.3.13.244] férfi?#Igen.
[2012/02/27 12:14:12; ip=84.3.13.244]  nő?#Nem.
[2012/02/27 12:14:16; ip=84.3.13.244]  nő?férfi?#Nem.
[2012/02/27 12:14:21; ip=84.3.13.244] férfi?#Igen.
[2012/02/27 12:14:27; ip=84.3.13.244] szakállas?#Igen.
[2012/02/27 12:14:31; ip=84.3.13.244] Öreg?#Igen.
[2012/02/27 12:14:37; ip=84.3.13.244] vágó istván?#Igen.
[2012/02/27 12:14:41; ip=84.3.13.244] mikulás?#Igen.
[2012/02/27 12:14:51; ip=84.3.13.244] alkoholista?#Nem.
[2012/02/27 12:14:57; ip=84.3.13.244] akkor vágó istván?#Nem.
[2012/02/27 12:15:03; ip=84.3.13.244] nem vágó istván?#Nem.
[2012/02/27 12:15:08; ip=84.3.13.244] vágó istán?#Igen.
[2012/02/27 12:15:39; ip=84.3.13.244] műsorvezető?#Igen.
[2012/02/27 12:15:45; ip=84.3.13.244] sebestyén balázs?#Igen.
[2012/03/09 13:19:07; ip=94.21.46.142] színész?#Igen.
[2012/03/09 13:19:12; ip=94.21.46.142] magyar?#Igen.
[2012/03/09 13:19:17; ip=94.21.46.142] német?#Igen.
[2012/03/09 13:19:27; ip=94.21.46.142] német?#Igen.
[2012/03/09 13:19:31; ip=94.21.46.142] orosz?#Nem.
[2012/03/09 13:19:35; ip=94.21.46.142] magyar?#Igen.
[2012/03/09 13:19:39; ip=94.21.46.142] férfi?#Nem.
[2012/03/09 13:19:42; ip=94.21.46.142] nő?#Igen.
[2012/03/09 13:19:46; ip=94.21.46.142] nőnap?#Igen.
[2012/03/09 13:19:50; ip=94.21.46.142] kicsi?#Nem.
[2012/03/09 13:19:56; ip=94.21.46.142] koivács magda?#Igen.
[2012/03/09 13:20:02; ip=94.21.46.142] kis péter?#Nem.
[2012/03/09 13:20:06; ip=94.21.46.142] nagy gábor?#Nem.
[2012/03/09 13:20:10; ip=94.21.46.142] nagy kata?#Igen.
[2012/03/15 13:46:15; ip=62.201.82.254] szakállas?#Igen.
[2012/03/15 13:46:23; ip=62.201.82.254] öreg?#Nem.
[2012/03/15 13:46:33; ip=62.201.82.254] szemüveges?#Igen.
[2012/03/15 13:46:48; ip=62.201.82.254] nő?#Nem.
[2012/03/15 13:46:56; ip=62.201.82.254] férfi?#Igen.
[2012/03/15 13:47:04; ip=62.201.82.254] én?#Igen.
[2012/03/15 13:47:30; ip=62.201.82.254] kurva?#Igen.
[2012/03/15 13:47:40; ip=62.201.82.254] sok pénzt keres?#Nem.
[2012/03/15 13:47:50; ip=62.201.82.254] ribanckurva?#Igen.
[2012/03/15 13:48:11; ip=62.201.82.254] anyád?#Nem.
[2012/03/15 13:48:22; ip=62.201.82.254] anyám?#Nem.
[2012/03/15 13:48:35; ip=62.201.82.254] van gyereke?#Igen.
[2012/03/15 13:48:45; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:51; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:53; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:53; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:54; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:54; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:54; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:55; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:55; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/15 13:48:55; ip=62.201.82.254] akkor csak anyád lehet?#Igen.
[2012/03/17 22:34:28; ip=188.143.22.125] halott vagy?#Igen.
[2012/03/17 22:34:35; ip=188.143.22.125] halott vagyés az jó neked?#Nem.
[2012/03/17 22:34:48; ip=188.143.22.125] teid?#Igen.
[2012/03/17 22:34:49; ip=188.143.22.125] teidsf?#Igen.
[2012/03/17 22:34:50; ip=188.143.22.125] teidsffs?#Nem.
[2012/03/17 22:34:51; ip=188.143.22.125] teidsffsf?#Nem.
[2012/03/17 22:34:51; ip=188.143.22.125] teidsffsfgs?#Igen.
[2012/03/17 22:34:51; ip=188.143.22.125] teidsffsfgsg?#Igen.
[2012/03/17 22:34:51; ip=188.143.22.125] teidsffsfgsgsdgsd?#Nem.
[2012/03/17 22:34:52; ip=188.143.22.125] teidsffsfgsgsdgsdgsd?#Igen.
[2012/03/17 22:34:52; ip=188.143.22.125] teidsffsfgsgsdgsdgsdg?#Igen.
[2012/04/04 01:04:46; ip=87.229.2.76] aa?#Nem.
[2012/04/12 19:13:36; ip=217.21.25.156] srzj wz?#Igen.
[2012/04/12 19:13:48; ip=217.21.25.156] béla?#Nem.
[2012/04/12 19:13:52; ip=217.21.25.156] sára?#Nem.
[2012/04/13 13:53:32; ip=89.134.89.137] férfi?#Igen.
[2012/04/13 13:53:45; ip=89.134.89.137] magyar?#Nem.
[2012/04/13 13:53:50; ip=89.134.89.137] külföldi?#Igen.
[2012/04/13 13:53:54; ip=89.134.89.137] amerikai?#Nem.
[2012/04/13 13:53:59; ip=89.134.89.137] angol?#Nem.
[2012/04/13 13:54:03; ip=89.134.89.137] európai?#Igen.
[2012/04/13 13:54:07; ip=89.134.89.137] élő?#Igen.
[2012/04/13 13:54:12; ip=89.134.89.137] francia?#Igen.
[2012/04/13 13:54:22; ip=89.134.89.137] politikus?#Nem.
[2012/04/13 13:54:31; ip=89.134.89.137] színész?#Nem.
[2012/04/13 13:54:35; ip=89.134.89.137] író?#Nem.
[2012/04/13 13:54:46; ip=89.134.89.137] öreg?#Nem.
[2012/04/13 13:54:50; ip=89.134.89.137] fiatal?#Nem.
[2012/04/13 13:54:56; ip=89.134.89.137] középkorú?#Nem.
[2012/04/13 13:55:03; ip=89.134.89.137] zenész?#Igen.
[2012/04/13 13:55:07; ip=89.134.89.137] ismert?#Igen.
[2012/04/13 13:55:14; ip=89.134.89.137] nagyon ismert?#Igen.
[2012/04/13 13:55:22; ip=89.134.89.137] énekel?#Nem.
[2012/04/13 13:55:27; ip=89.134.89.137] énekes?#Igen.
[2012/04/13 13:55:52; ip=89.134.89.137] popénekes?#Nem.
[2012/04/13 13:56:48; ip=89.134.89.137] zenekarban?#Igen.
[2012/04/13 13:56:59; ip=89.134.89.137] híres?#Igen.
[2012/04/13 13:57:24; ip=89.134.89.137] nem tudom?#Igen.
[2012/04/13 13:59:08; ip=89.134.89.137] tudom?#Igen.
[2012/04/13 13:59:16; ip=89.134.89.137] nehéz?#Nem.
[2012/04/13 13:59:21; ip=89.134.89.137] könnyű?#Nem.
[2012/04/13 13:59:49; ip=89.134.89.137] járt magyarországon?#Nem.
[2012/04/13 14:00:04; ip=89.134.89.137] személy?#Nem.
[2012/04/13 14:00:10; ip=89.134.89.137] férfi?#Nem.
[2012/04/13 14:00:16; ip=89.134.89.137] nő?#Igen.
[2012/04/13 14:00:20; ip=89.134.89.137] magyar?#Igen.
[2012/04/13 14:00:26; ip=89.134.89.137] híres?#Nem.
[2012/04/13 14:00:34; ip=89.134.89.137] ismert?#Nem.
[2012/04/13 14:00:40; ip=89.134.89.137] létező?#Nem.
[2012/04/13 14:00:48; ip=89.134.89.137] kitalált?#Igen.
[2012/04/13 14:00:59; ip=89.134.89.137] mese?#Nem.
[2012/04/13 14:01:04; ip=89.134.89.137] meseszereplő?#Igen.
[2012/04/13 14:01:13; ip=89.134.89.137] királylány?#Nem.
[2012/04/13 14:01:18; ip=89.134.89.137] boszorkány?#Nem.
[2012/04/13 14:01:31; ip=89.134.89.137] népmesében?#Igen.
[2012/04/13 14:01:38; ip=89.134.89.137] vasorrú bába?#Nem.
[2012/04/13 14:01:45; ip=89.134.89.137] fiatal?#Igen.
[2012/04/13 14:01:49; ip=89.134.89.137] szép?#Nem.
[2012/04/13 14:01:53; ip=89.134.89.137] csúnya?#Igen.
[2012/04/13 14:09:30; ip=89.134.89.137] gazdag?#Igen.
[2012/04/13 14:09:47; ip=89.134.89.137] a király lánya?#Nem.
[2012/04/13 14:09:55; ip=89.134.89.137] mostoha?#Igen.
[2012/04/13 14:10:04; ip=89.134.89.137] gonosz mostoha?#Nem.
[2012/04/13 14:10:33; ip=89.134.89.137] gonosz mostoha?#Igen.
[2012/04/13 14:10:38; ip=89.134.89.137] gonosz mostoha?#Nem.
[2012/04/13 14:10:48; ip=89.134.89.137] férfi?#Nem.
[2012/04/13 14:10:51; ip=89.134.89.137] nő?#Igen.
[2012/04/13 14:10:56; ip=89.134.89.137] magyar?#Igen.
[2012/04/13 14:10:59; ip=89.134.89.137] létező?#Nem.
[2012/04/13 14:11:03; ip=89.134.89.137] kitalált?#Igen.
[2012/04/13 14:11:09; ip=89.134.89.137] népmesében?#Igen.
[2012/04/13 14:11:14; ip=89.134.89.137] gonosz?#Igen.
[2012/04/13 14:11:19; ip=89.134.89.137] fiatal?#Igen.
[2012/04/13 14:11:23; ip=89.134.89.137] csúnya?#Igen.
[2012/04/13 14:11:28; ip=89.134.89.137] szőke?#Nem.
[2012/04/13 14:11:32; ip=89.134.89.137] barna?#Nem.
[2012/04/13 15:20:13; ip=89.134.89.137] királynő?#Igen.
[2012/04/13 15:20:22; ip=89.134.89.137] mostoha?#Igen.
[2012/04/13 15:20:51; ip=89.134.89.137] a mostoha?#Nem.
[2012/04/13 15:21:24; ip=89.134.89.137] gazdag?#Igen.
[2012/04/13 15:21:31; ip=89.134.89.137] hercegnő?#Nem.
[2012/04/13 15:23:34; ip=89.134.89.137] gonosz királyné?#Igen.
[2012/04/13 15:23:41; ip=89.134.89.137] gonosz magyar királyné?#Nem.
[2012/04/13 15:23:51; ip=89.134.89.137] gonosz csúnya királyné?#Nem.
[2012/04/13 15:24:25; ip=89.134.89.137] tündér ilona?#Igen.
[2012/04/13 15:24:38; ip=89.134.89.137] tündér ilona?#Igen.
[2012/04/13 15:24:39; ip=89.134.89.137] tündér ilona?#Igen.
[2012/04/13 15:24:43; ip=89.134.89.137] vége?#Nem.
[2012/04/13 15:24:45; ip=89.134.89.137] vége?#Nem.
[2012/04/13 15:24:49; ip=89.134.89.137] férfi?#Nem.
[2012/04/13 15:24:53; ip=89.134.89.137] nő?#Igen.
[2012/04/13 15:24:58; ip=89.134.89.137] vén?#Igen.
[2012/04/13 15:25:02; ip=89.134.89.137] magyar?#Igen.
[2012/04/13 15:25:07; ip=89.134.89.137] magyartündér ilona?#Igen.
[2012/04/13 15:25:13; ip=89.134.89.137] magyartündér ilona?#Nem.
[2012/04/13 15:25:16; ip=89.134.89.137] férfi?#Igen.
[2012/04/13 15:25:22; ip=89.134.89.137] francia?#Igen.
[2012/04/13 15:25:26; ip=89.134.89.137] énekes?#Igen.
[2012/04/13 15:25:35; ip=89.134.89.137] zenekarban?#Igen.
[2012/04/15 17:58:30; ip=87.97.59.158] hogy hívják?#Eldöntendő kérdést kérek.
[2012/04/15 17:58:44; ip=87.97.59.158] férfi?#Igen.
[2012/04/15 17:58:53; ip=87.97.59.158] magyar?#Nem.
[2012/04/15 18:03:45; ip=87.97.59.158] amerikai?#Nem.
[2012/04/15 18:03:51; ip=87.97.59.158] európai?#Igen.
[2012/04/15 18:04:32; ip=87.97.59.158] angol?#Nem.
[2012/04/15 18:04:36; ip=87.97.59.158] francia?#Igen.
[2012/04/15 18:04:45; ip=87.97.59.158] tudós?#Nem.
[2012/04/15 18:04:59; ip=87.97.59.158] politikus?#Nem.
[2012/04/15 18:05:14; ip=87.97.59.158] híres?#Igen.
[2012/04/15 18:05:29; ip=87.97.59.158] zenész?#Igen.
[2012/04/15 18:05:52; ip=178.48.88.109] rákérdezhetek?#Nem.
[2012/04/15 18:05:54; ip=178.48.88.109] rákérdezhetek?#Nem.
[2012/04/15 18:06:21; ip=178.48.88.109] fiú?#Igen.
[2012/04/15 18:06:40; ip=178.48.88.109] él?#Nem.
[2012/04/15 18:06:47; ip=178.48.88.109] halott?#Nem.
[2012/04/15 18:07:00; ip=178.48.88.109] napóleon?#Igen.
[2012/04/15 18:08:17; ip=87.97.59.158] napóleon?#Nem.
[2012/04/15 18:09:50; ip=87.97.59.158] klasszikust játszik?#Igen.
[2012/04/15 18:09:57; ip=87.97.59.158] idős?#Igen.
[2012/04/15 18:10:03; ip=87.97.59.158] él még?#Igen.
[2012/04/15 18:11:13; ip=87.97.59.158] nem mondanád meg?#Igen.
[2012/04/15 18:11:47; ip=87.97.59.158] megmondod?#Igen.
[2012/04/15 18:12:45; ip=87.97.59.158] france gall?#Nem.
[2012/04/15 18:13:28; ip=178.48.88.109] német?#Igen.
[2012/04/15 18:13:30; ip=87.97.59.158] fidelio?#Nem.
[2012/04/15 18:13:35; ip=178.48.88.109] hittler?#Igen.
[2012/04/15 18:15:35; ip=178.48.88.109] német?#Nem.
[2012/04/15 18:15:41; ip=178.48.88.109] francia?#Igen.
[2012/04/15 18:16:26; ip=87.97.59.158] david guetta?#Nem.
[2012/04/15 18:16:54; ip=178.48.88.109] zenész?#Igen.
[2012/04/15 18:17:02; ip=87.97.59.158] francis?#Igen.
[2012/04/15 18:17:09; ip=87.97.59.158] francis cabrel?#Igen.
[2012/04/15 18:17:43; ip=178.48.88.109] david guetta?#Nem.
[2012/04/15 18:18:07; ip=178.48.88.109] francis cabrel?#Igen.
[2012/04/20 13:14:00; ip=188.143.39.49] lo?#Igen.
[2012/04/20 13:14:06; ip=188.143.39.49] lo?#Igen.
[2012/04/20 13:14:18; ip=188.143.39.49] igen?#Igen.
[2012/04/24 13:56:35; ip=212.16.137.212] nonesz?#Nem.
[2012/04/24 13:56:40; ip=212.16.137.212] Én?#Nem.
[2012/04/24 13:56:58; ip=212.16.137.212] buzi vagy?#Nem.
[2012/04/24 13:57:05; ip=212.16.137.212] biztos?#Nem.
[2012/04/24 13:57:12; ip=212.16.137.212] dugunk?#Nem.
[2012/04/24 13:57:16; ip=212.16.137.212] de!?#Igen.
[2012/04/24 13:57:28; ip=212.16.137.212] szereted a 20 centis faszt?#Igen.
[2012/06/28 22:14:25; ip=94.21.139.164] Élő személy?#Nem.
[2012/06/28 22:14:32; ip=94.21.139.164] férfi?#Igen.
[2012/06/28 22:14:40; ip=94.21.139.164] híresség?#Igen.
[2012/06/28 22:14:47; ip=94.21.139.164] michael jackson?#Igen.
[2012/06/28 22:14:55; ip=94.21.139.164] komolyan?#Nem.
[2012/06/28 22:15:07; ip=94.21.139.164] 2pac?#Igen.
[2012/06/28 22:15:14; ip=94.21.139.164] fekete?#Igen.
[2012/06/28 22:15:19; ip=94.21.139.164] fehér?#Igen.
[2012/06/28 22:15:23; ip=94.21.139.164] igen?#Nem.
[2012/06/28 22:15:31; ip=94.21.139.164] véletlenszerűen válaszolsz?#Igen.
[2012/06/28 22:15:36; ip=94.21.139.164] akkor kapd be?#Nem.
[2012/06/28 22:17:36; ip=94.21.139.164] sir arthur conan doyle?#Igen.
[2012/07/10 23:35:31; ip=79.97.50.222] férfi?#Igen.
[2012/07/10 23:35:39; ip=79.97.50.222] fiatal?#Nem.
[2012/07/10 23:35:49; ip=79.97.50.222] nyugdíjas?#Nem.
[2012/07/10 23:36:02; ip=79.97.50.222] élő személy?#Igen.
[2012/07/10 23:36:08; ip=79.97.50.222] magyar?#Nem.
[2012/07/10 23:36:15; ip=79.97.50.222] európai?#Igen.
[2012/07/10 23:36:21; ip=79.97.50.222] híres?#Igen.
[2012/07/10 23:36:38; ip=79.97.50.222] sportoló?#Nem.
[2012/07/10 23:36:46; ip=79.97.50.222] művész?#Igen.
[2012/07/10 23:36:50; ip=79.97.50.222] író?#Nem.
[2012/07/10 23:36:56; ip=79.97.50.222] festő?#Igen.
[2012/07/10 23:37:09; ip=79.97.50.222] spanyol?#Igen.
[2012/07/10 23:37:25; ip=79.97.50.222] keresztneve salvador?#Nem.
[2012/07/10 23:37:56; ip=79.97.50.222] spanyolországban él?#Nem.
[2012/07/10 23:38:25; ip=79.97.50.222] jellemző hogy hol él?#Eldöntendő kérdést kérek.
[2012/07/10 23:38:41; ip=79.97.50.222] ez az:-)?#Nem.
[2012/07/10 23:39:14; ip=79.97.50.222] miguel?#Igen.
[2012/09/13 18:53:52; ip=86.101.133.191] csaba?#Nem.
[2012/09/13 18:54:00; ip=86.101.133.191] andrás?#Nem.
[2012/09/13 18:54:04; ip=86.101.133.191] andrás?#Nem.
[2012/09/13 18:54:05; ip=86.101.133.191] andrás?#Nem.
[2012/09/13 18:54:08; ip=86.101.133.191] péter?#Nem.
[2012/09/13 18:54:22; ip=86.101.133.191] híres?#Igen.
[2012/09/13 18:54:25; ip=86.101.133.191] híres?#Igen.
[2012/09/13 18:54:31; ip=86.101.133.191] biztos?#Nem.
[2012/09/13 18:54:35; ip=86.101.133.191] ki az?#Eldöntendő kérdést kérek.
[2012/09/13 18:56:30; ip=86.101.133.191] elmondod ki az?#Eldöntendő kérdést kérek.
[2012/09/13 18:56:35; ip=86.101.133.191] elmondod?#Igen.
[2012/09/13 18:56:38; ip=86.101.133.191] na ki?#Eldöntendő kérdést kérek.
[2012/09/13 18:56:43; ip=86.101.133.191] péter az?#Nem.
[2012/09/13 18:56:49; ip=86.101.133.191] julcsi az?#Igen.
[2012/09/13 18:56:55; ip=86.101.133.191] asd?#Nem.
[2012/10/08 22:47:42; ip=94.248.201.185] férfi?#Nem.
[2012/10/08 22:47:48; ip=94.248.201.185] nő?#Igen.
[2012/10/08 22:47:52; ip=94.248.201.185] magyar?#Igen.
[2012/10/08 22:47:59; ip=94.248.201.185] sportoló?#Igen.
[2012/10/08 22:48:08; ip=94.248.201.185] boxoló?#Igen.
[2012/10/08 22:48:20; ip=94.248.201.185] kovács istván?#Igen.
[2012/10/08 22:48:26; ip=94.248.201.185] nyertem?#Igen.
[2012/10/08 22:48:31; ip=94.248.201.185] most?#Igen.
[2012/10/08 22:48:37; ip=94.248.201.185] jössz?#Nem.
[2012/10/08 22:48:45; ip=94.248.201.185] miért?#Eldöntendő kérdést kérek.
[2012/10/15 22:38:47; ip=92.249.166.56] férfi?#Nem.
[2012/10/15 22:39:11; ip=92.249.166.56] színész?#Igen.
[2012/10/15 22:39:22; ip=92.249.166.56] élő?#Nem.
[2012/10/15 22:39:31; ip=92.249.166.56] magyar?#Igen.
[2012/10/15 22:40:16; ip=92.249.166.56] régen meghalt?#Igen.
[2012/10/15 22:42:07; ip=92.249.166.56] sok filmben szerepelt?#Nem.
[2012/10/15 22:42:48; ip=92.249.166.56] szinkronizált?#Nem.
[2012/10/15 22:43:16; ip=92.249.166.56] jávor pállal játszott?#Igen.
[2012/10/15 22:44:38; ip=92.249.166.56] többször?#Igen.
[2012/10/15 22:45:12; ip=92.249.166.56] felesége volt?#Igen.
[2012/10/15 22:45:37; ip=92.249.166.56] zsidó volt?#Nem.
[2012/10/15 22:46:46; ip=92.249.166.56] landessman olga?#Igen.
[2012/10/15 22:46:57; ip=92.249.166.56] az zsidó volt?#Nem.
[2012/10/15 22:47:14; ip=92.249.166.56] férfi?#Igen.
[2012/10/15 22:47:20; ip=92.249.166.56] színész?#Nem.
[2012/10/15 22:47:26; ip=92.249.166.56] ismert?#Igen.
[2012/10/15 22:47:32; ip=92.249.166.56] magyar?#Nem.
[2012/10/15 22:48:05; ip=92.249.166.56] európai?#Igen.
[2012/10/15 22:48:16; ip=92.249.166.56] nyugat európai?#Igen.
[2012/10/15 22:48:52; ip=92.249.166.56] él?#Igen.
[2012/10/15 22:48:59; ip=92.249.166.56] politikus?#Nem.
[2012/10/15 22:49:19; ip=92.249.166.56] sztár?#Nem.
[2012/10/15 22:49:38; ip=92.249.166.56] német?#Nem.
[2012/10/15 22:49:43; ip=92.249.166.56] angol?#Nem.
[2012/10/15 22:49:48; ip=92.249.166.56] olasz?#Nem.
[2012/10/15 22:50:15; ip=92.249.166.56] francia?#Igen.
[2012/10/15 22:50:22; ip=92.249.166.56] focista?#Igen.
[2012/10/15 22:50:39; ip=92.249.166.56] aktív?#Igen.
[2012/10/15 22:50:46; ip=92.249.166.56] játszik?#Igen.
[2012/10/15 22:50:54; ip=92.249.166.56] magas?#Nem.
[2012/10/15 22:51:05; ip=92.249.166.56] alacsony?#Nem.
[2012/10/15 22:51:35; ip=92.249.166.56] 20 30 éves?#Igen.
[2012/10/15 22:51:48; ip=92.249.166.56] gólkirály?#Nem.
[2012/10/15 22:51:59; ip=92.249.166.56] aranylabdás?#Igen.
[2012/10/15 22:52:31; ip=92.249.166.56] kapus?#Igen.
[2012/10/15 22:53:01; ip=92.249.166.56] csatár?#Igen.
[2012/10/15 22:53:09; ip=92.249.166.56] hátvéd?#Nem.
[2012/10/15 22:53:21; ip=92.249.166.56] középpályás?#Igen.
[2012/10/15 22:53:50; ip=92.249.166.56] platini?#Nem.
[2012/10/15 22:54:59; ip=92.249.166.56] zidane?#Nem.
[2012/10/15 22:55:04; ip=92.249.166.56] zidane?#Nem.
[2012/10/15 22:55:29; ip=92.249.166.56] papin?#Nem.
[2012/10/15 22:55:51; ip=92.249.166.56] született francia?#Igen.
[2012/10/15 22:56:34; ip=92.249.166.56] kopa?#Nem.
[2012/10/15 22:57:11; ip=92.249.166.56] zinedine zidan?#Nem.
[2012/11/04 09:08:22; ip=188.36.137.58] alma?#Igen.
[2012/11/04 09:08:24; ip=188.36.137.58] almadsada?#Igen.
[2012/11/04 09:08:25; ip=188.36.137.58] almadsadadsa?#Igen.
[2012/11/04 09:08:27; ip=188.36.137.58] almadsadadsa?#Igen.
[2012/11/04 09:08:29; ip=188.36.137.58] almadsadadsa?#Nem.
[2012/11/04 09:08:30; ip=188.36.137.58] almadsadadsa?#Nem.
[2012/11/10 11:47:55; ip=188.36.145.233] dgdf?#Nem.
[2012/11/10 11:47:56; ip=188.36.145.233] dgdfgdg?#Nem.
[2012/11/10 11:47:57; ip=188.36.145.233] dgdfgdg?#Nem.
[2012/11/10 11:47:58; ip=188.36.145.233] dgdfgdgg?#Igen.
[2012/11/10 13:58:43; ip=145.236.209.144] andrás?#Nem.
[2012/11/10 13:59:08; ip=145.236.209.144] vágó istván?#Nem.
[2012/11/10 13:59:11; ip=145.236.209.144] vddsfsd?#Igen.
[2012/11/10 13:59:13; ip=145.236.209.144] vddsfsdsdfsdfsd?#Igen.
[2012/11/10 13:59:16; ip=145.236.209.144] vddsfsdsdfsdfsddf?#Igen.
[2012/11/10 13:59:17; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:18; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:19; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:19; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:19; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:20; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:20; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:20; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:20; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:20; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:21; ip=145.236.209.144] vddsfsdsdfsdfsddffs?#Nem.
[2012/11/10 13:59:24; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdf?#Nem.
[2012/11/10 13:59:25; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:26; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:26; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:26; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:27; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:27; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:27; ip=145.236.209.144] vddsfsdsdfsdfsddffsfsdffsdf?#Nem.
[2012/11/10 13:59:29; ip=145.236.209.144] vddsfsdsdfs?#Nem.
[2012/11/10 13:59:29; ip=145.236.209.144] vddsfsdsdfs?#Nem.
[2012/11/10 13:59:30; ip=145.236.209.144] vddsfsdsdfs?#Nem.
[2012/11/10 13:59:30; ip=145.236.209.144] vddsfsdsdfs?#Nem.
[2012/11/10 13:59:31; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:32; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:32; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:32; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:33; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:33; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:33; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:33; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:33; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:34; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/10 13:59:34; ip=145.236.209.144] vddsfsdsdfssdfd?#Igen.
[2012/11/16 17:05:15; ip=91.146.159.113] nem?#Nem.
[2012/11/19 22:06:23; ip=84.2.157.215] magyar?#Igen.
[2012/11/19 22:06:28; ip=84.2.157.215] férfi?#Igen.
[2012/11/19 22:06:34; ip=84.2.157.215] Énekes?#Igen.
[2012/11/19 22:06:48; ip=84.2.157.215] van zenekara?#Nem.
[2012/11/19 22:06:56; ip=84.2.157.215] egyedül énekel?#Igen.
[2012/11/19 22:07:08; ip=84.2.157.215] hosszú haja van?#Nem.
[2012/11/19 22:07:23; ip=84.2.157.215] szőke?#Igen.
[2012/11/19 22:08:15; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:21; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:22; ip=84.2.157.215] külföldi?#Igen.
[2012/11/19 22:08:22; ip=84.2.157.215] külföldi?#Igen.
